DOI,PMID,PMCID,Year,Citation_Count,Title,Journal,Authors,Citation_Bins
10.1212/wnl.0b013e31829d86e8,23897875.0,PMC3776529,2013.0,125,Imaging markers for Alzheimer disease: which vs how.,,"Frisoni GB, Frisoni GB, Bocchetta M, Chételat G, Rabinovici GD, de Leon MJ, Kaye J, Reiman EM, Scheltens P, Barkhof F, Black SE, Brooks DJ, Carrillo MC, Fox NC, Herholz K, Nordberg A, Jack CR Jr, Jagust WJ, Johnson KA, Rowe CC, Sperling RA, Thies W, Wahlund LO, Weiner MW, Pasqualetti P, Decarli C, ",100-500
10.1101/gad.209759.112,23348838.0,PMC3566305,2013.0,125,"Pick one, but be quick: 5' splice sites and the problems of too many choices.",,"Roca X, Krainer AR, Eperon IC",100-500
10.2174/157489312799304431,22438836.0,PMC3299976,2012.0,125,Bioinformatics Tools for Mass Spectroscopy-Based Metabolomic Data Processing and Analysis.,,"Sugimoto M, Kawakami M, Robert M, Soga T, Tomita M",100-500
10.1111/j.2044-8317.2011.02037.x,22364575.0,PMC4476974,2013.0,125,Philosophy and the practice of Bayesian statistics.,,"Gelman A, Shalizi CR",100-500
10.1093/bioinformatics/btr215,21685106.0,PMC3117384,2011.0,125,IPknot: fast and accurate prediction of RNA secondary structures with pseudoknots using integer programming.,,"Sato K, Kato Y, Hamada M, Akutsu T, Asai K",100-500
10.1093/cercor/bhr088,21572088.0,PMC3236794,2012.0,125,Resting-state functional connectivity of the medial superior frontal cortex.,,"Zhang S, Ide JS, Li CS",100-500
10.1515/bmc.2010.022,21436958.0,PMC3061398,2010.0,125,A fresh look at the Ramachandran plot and the occurrence of standard structures in proteins.,,"Hollingsworth SA, Karplus PA",100-500
10.1038/mp.2010.119,21079605.0,PMC3117129,2012.0,125,Gene expression patterns in the hippocampus and amygdala of endogenous depression and chronic stress models.,,"Andrus BM, Blizinsky K, Vedell PT, Dennis K, Shukla PK, Schaffer DJ, Radulovic J, Churchill GA, Redei EE",100-500
10.1016/j.neuroimage.2009.11.046,19961938.0,PMC2838472,2010.0,125,Automated detection of brain atrophy patterns based on MRI for the prediction of Alzheimer's disease.,,"Plant C, Teipel SJ, Oswald A, Böhm C, Meindl T, Mourao-Miranda J, Bokde AW, Hampel H, Ewers M",100-500
10.1197/jamia.m3115,19390096.0,PMC2705260,2009.0,125,Recognizing obesity and comorbidities in sparse data.,,Uzuner O,100-500
10.1016/j.progpolymsci.2007.05.018,18670584.0,PMC2084382,2007.0,125,Smart Polymeric Gels: Redefining the Limits of Biomedical Devices.,,"Chaterji S, Kwon IK, Park K",100-500
10.1037/1064-1297.16.2.132,18489017.0,PMC2746734,2008.0,125,Computerized behavior therapy for opioid-dependent outpatients: a randomized controlled trial.,,"Bickel WK, Marsch LA, Buchhalter AR, Badger GJ",100-500
10.1016/j.neuroimage.2007.03.019,17475511.0,PMC2017111,2007.0,125,An MEG-based brain-computer interface (BCI).,,"Mellinger J, Schalk G, Braun C, Preissl H, Rosenstiel W, Birbaumer N, Kübler A",100-500
10.1093/nar/gki372,15980516.0,PMC1160133,2005.0,125,nsSNPAnalyzer: identifying disease-associated nonsynonymous single nucleotide polymorphisms.,,"Bao L, Zhou M, Cui Y",100-500
10.1086/422102,15154114.0,PMC1182013,2004.0,125,High prevalence of SLC6A8 deficiency in X-linked mental retardation.,,"Rosenberg EH, Almeida LS, Kleefstra T, deGrauw RS, Yntema HG, Bahi N, Moraine C, Ropers HH, Fryns JP, deGrauw TJ, Jakobs C, Salomons GS",100-500
10.1098/rstb.1997.0095,9304679.0,PMC1692018,1997.0,125,Knowledge in perception and illusion.,,Gregory RL,100-500
10.1038/s41587-023-01953-y,37735266.0,PMC11324519,2024.0,124,Identification of mobile genetic elements with geNomad.,,"Camargo AP, Roux S, Schulz F, Babinski M, Xu Y, Hu B, Chain PSG, Nayfach S, Kyrpides NC",100-500
10.1016/j.stem.2022.07.006,35931028.0,PMC9357250,2022.0,124,"Wound healing, fibroblast heterogeneity, and fibrosis.",,"Talbott HE, Mascharak S, Griffin M, Wan DC, Longaker MT",100-500
10.1038/s41586-022-04789-9,35705807.0,PMC7613102,2022.0,124,A pan-cancer compendium of chromosomal instability.,,"Drews RM, Hernando B, Tarabichi M, Haase K, Lesluyes T, Smith PS, Morrill Gavarró L, Couturier DL, Liu L, Schneider M, Brenton JD, Van Loo P, Macintyre G, Markowetz F",100-500
10.1016/s0140-6736(21)00673-5,34626542.0,PMC8494468,2021.0,124,The Lancet Commission on diagnostics: transforming access to diagnostics.,,"Fleming KA, Horton S, Wilson ML, Atun R, DeStigter K, Flanigan J, Sayed S, Adam P, Aguilar B, Andronikou S, Boehme C, Cherniak W, Cheung AN, Dahn B, Donoso-Bach L, Douglas T, Garcia P, Hussain S, Iyer HS, Kohli M, Labrique AB, Looi LM, Meara JG, Nkengasong J, Pai M, Pool KL, Ramaiya K, Schroeder L, Shah D, Sullivan R, Tan BS, Walia K",100-500
10.1146/annurev-biodatasci-092820-114757,34396058.0,PMC8362902,2021.0,124,Ethical Machine Learning in Healthcare.,,"Chen IY, Pierson E, Rose S, Joshi S, Ferryman K, Ghassemi M",100-500
10.3389/fcimb.2021.631972,33898328.0,PMC8058480,2021.0,124,The Female Vaginal Microbiome in Health and Bacterial Vaginosis.,,"Chen X, Lu Y, Chen T, Li R",100-500
10.1038/s41593-020-00706-3,32958923.0,PMC7606807,2020.0,124,Revealing the structure of pharmacobehavioral space through motion sequencing.,,"Wiltschko AB, Tsukahara T, Zeine A, Anyoha R, Gillis WF, Markowitz JE, Peterson RE, Katon J, Johnson MJ, Datta SR",100-500
10.1016/j.tibtech.2020.02.013,32818441.0,PMC7442857,2020.0,124,Integrative Methods and Practical Challenges for Single-Cell Multi-omics.,,"Ma A, McDermaid A, Xu J, Chang Y, Ma Q",100-500
10.1021/acssensors.0c01153,32627534.0,PMC7366507,2020.0,124,Detecting the Coronavirus (COVID-19).,,"Pokhrel P, Hu C, Mao H",100-500
10.1093/ageing/afaa093,32377677.0,PMC7239238,2020.0,124,COVID-19 in older people: a rapid clinical review.,,"Lithander FE, Neumann S, Tenison E, Lloyd K, Welsh TJ, Rodrigues JCL, Higgins JPT, Scourfield L, Christensen H, Haunton VJ, Henderson EJ",100-500
10.7554/elife.50901,31939737.0,PMC7034979,2020.0,124,"A genetic, genomic, and computational resource for exploring neural circuit function.",,"Davis FP, Nern A, Picard S, Reiser MB, Rubin GM, Eddy SR, Henry GL",100-500
10.1186/s12866-019-1616-2,31660868.0,PMC6819604,2019.0,124,Aging progression of human gut microbiota.,,"Xu C, Zhu H, Qiu P",100-500
10.1021/acscentsci.8b00507,30555904.0,PMC6276035,2018.0,124,PotentialNet for Molecular Property Prediction.,,"Feinberg EN, Sur D, Wu Z, Husic BE, Mai H, Li Y, Sun S, Yang J, Ramsundar B, Pande VS",100-500
10.1038/s41579-018-0098-9,30333569.0,PMC7138758,2019.0,124,Developmental roadmap for antimicrobial susceptibility testing systems.,,"van Belkum A, Bachmann TT, Lüdke G, Lisby JG, Kahlmeter G, Mohess A, Becker K, Hays JP, Woodford N, Mitsakakis K, Moran-Gilad J, Vila J, Peter H, Rex JH, Dunne WM Jr, ",100-500
10.1016/j.jbiomech.2018.09.009,30279002.0,PMC6879187,2018.0,124,"Machine learning in human movement biomechanics: Best practices, common pitfalls, and new opportunities.",,"Halilaj E, Rajagopal A, Fiterau M, Hicks JL, Hastie TJ, Delp SL",100-500
10.1002/14651858.cd006876.pub5,30175845.0,PMC6513114,2018.0,124,"Electromechanical and robot-assisted arm training for improving activities of daily living, arm function, and arm muscle strength after stroke.",,"Mehrholz J, Pohl M, Platz T, Kugler J, Elsner B",100-500
10.1038/s41592-018-0049-4,30013046.0,,2018.0,124,High-precision automated reconstruction of neurons with flood-filling networks.,,"Januszewski M, Kornfeld J, Li PH, Pope A, Blakely T, Lindsey L, Maitin-Shepard J, Tyka M, Denk W, Jain V",100-500
10.1016/j.neuroimage.2018.06.001,29870817.0,,2018.0,124,The effect of machine learning regression algorithms and sample size on individualized behavioral prediction with functional connectivity features.,,"Cui Z, Gong G",100-500
10.1093/eurheartj/ehy249,29741611.0,PMC6234851,2018.0,124,"CRISPR/Cas9 editing in human pluripotent stem cell-cardiomyocytes highlights arrhythmias, hypocontractility, and energy depletion as potential therapeutic targets for hypertrophic cardiomyopathy.",,"Mosqueira D, Mannhardt I, Bhagwan JR, Lis-Slimak K, Katili P, Scott E, Hassan M, Prondzynski M, Harmer SC, Tinker A, Smith JGW, Carrier L, Williams PM, Gaffney D, Eschenhagen T, Hansen A, Denning C",100-500
10.1002/mds.27376,29701258.0,PMC6175318,2018.0,124,Evaluation of smartphone-based testing to generate exploratory outcome measures in a phase 1 Parkinson's disease clinical trial.,,"Lipsmeier F, Taylor KI, Kilchenmann T, Wolf D, Scotland A, Schjodt-Eriksen J, Cheng WY, Fernandez-Garcia I, Siebourg-Polster J, Jin L, Soto J, Verselis L, Boess F, Koller M, Grundman M, Monsch AU, Postuma RB, Ghosh A, Kremer T, Czech C, Gossens C, Lindemann M",100-500
10.1016/j.cels.2017.12.013,29361466.0,PMC6021558,2018.0,124,Integrative Personal Omics Profiles during Periods of Weight Gain and Loss.,,"Piening BD, Zhou W, Contrepois K, Röst H, Gu Urban GJ, Mishra T, Hanson BM, Bautista EJ, Leopold S, Yeh CY, Spakowicz D, Banerjee I, Chen C, Kukurba K, Perelman D, Craig C, Colbert E, Salins D, Rego S, Lee S, Zhang C, Wheeler J, Sailani MR, Liang L, Abbott C, Gerstein M, Mardinoglu A, Smith U, Rubin DL, Pitteri S, Sodergren E, McLaughlin TL, Weinstock GM, Snyder MP",100-500
10.1128/microbiolspec.bad-0014-2016,29125098.0,PMC5691600,2014.0,124,Enterococci and Their Interactions with the Intestinal Microbiome.,,"Dubin K, Pamer EG",100-500
10.1007/s11356-017-9240-x,28593544.0,PMC5533829,2017.0,124,The environmental risks of neonicotinoid pesticides: a review of the evidence post 2013.,,"Wood TJ, Goulson D",100-500
10.2214/ajr.16.17224,28125274.0,,2017.0,124,Implementing Machine Learning in Radiology Practice and Research.,,"Kohli M, Prevedello LM, Filice RW, Geis JR",100-500
10.1093/bib/bbw112,28069634.0,PMC5952941,2018.0,124,A review of connectivity map and computational approaches in pharmacogenomics.,,"Musa A, Ghoraie LS, Zhang SD, Glazko G, Yli-Harja O, Dehmer M, Haibe-Kains B, Emmert-Streib F",100-500
10.1111/dote.12533,27905172.0,PMC5591444,2016.0,124,Recommendations for pathologic staging (pTNM) of cancer of the esophagus and esophagogastric junction for the 8th edition AJCC/UICC staging manuals.,,"Rice TW, Ishwaran H, Hofstetter WL, Kelsen DP, Apperson-Hansen C, Blackstone EH, ",100-500
10.1038/nrm.2016.139,27847391.0,PMC5544131,2017.0,124,The roles of RNA processing in translating genotype to phenotype.,,"Manning KS, Cooper TA",100-500
10.1016/j.neuron.2015.09.042,26593094.0,PMC4662072,2015.0,124,Atypical Visual Saliency in Autism Spectrum Disorder Quantified through Model-Based Eye Tracking.,,"Wang S, Jiang M, Duchesne XM, Laugeson EA, Kennedy DP, Adolphs R, Zhao Q",100-500
10.2147/ott.s80733,26346558.0,PMC4531007,2015.0,124,Computer-aided classification of lung nodules on computed tomography images via deep learning technique.,,"Hua KL, Hsu CH, Hidayati SC, Cheng WH, Chen YJ",100-500
10.1016/j.cell.2015.02.035,25768904.0,PMC4359747,2015.0,124,Human disease modeling reveals integrated transcriptional and epigenetic mechanisms of NOTCH1 haploinsufficiency.,,"Theodoris CV, Li M, White MP, Liu L, He D, Pollard KS, Bruneau BG, Srivastava D",100-500
10.1039/c4lc00010b,24647550.0,PMC4117730,2014.0,124,"Mobile phones democratize and cultivate next-generation imaging, diagnostics and measurement tools.",,Ozcan A,100-500
10.1098/rstb.2013.0025,24218637.0,PMC3826498,2013.0,124,Many human accelerated regions are developmental enhancers.,,"Capra JA, Erwin GD, McKinsey G, Rubenstein JL, Pollard KS",100-500
10.1016/j.nicl.2013.05.004,24179825.0,PMC3777690,2013.0,124,Accurate multimodal probabilistic prediction of conversion to Alzheimer's disease in patients with mild cognitive impairment.,,"Young J, Modat M, Cardoso MJ, Mendelson A, Cash D, Ourselin S, ",100-500
10.1016/j.jtbi.2013.08.037,24035842.0,,2014.0,124,Predicting anticancer peptides with Chou's pseudo amino acid composition and investigating their mutagenicity via Ames test.,,"Hajisharifi Z, Piryaiee M, Mohammad Beigi M, Behbahani M, Mohabatkar H",100-500
10.1093/nar/gks1231,23193263.0,PMC3531098,2013.0,124,PrePPI: a structure-informed database of protein-protein interactions.,,"Zhang QC, Petrey D, Garzón JI, Deng L, Honig B",100-500
10.1089/brain.2011.0055,22432419.0,PMC3621511,2011.0,124,The brain as a complex system: using network science as a tool for understanding the brain.,,"Telesford QK, Simpson SL, Burdette JH, Hayasaka S, Laurienti PJ",100-500
10.1038/mt.2011.263,22186795.0,PMC3293614,2012.0,124,Progress toward in vivo use of siRNAs-II.,,"Rettig GR, Behlke MA",100-500
10.1249/mss.0b013e3182399cf7,22157772.0,PMC3273335,2012.0,124,Calibration and validation of wearable monitors.,,"Bassett DR Jr, Rowlands A, Trost SG",100-500
10.1371/journal.pone.0021896,21814561.0,PMC3140993,2011.0,124,Identification of conversion from mild cognitive impairment to Alzheimer's disease using multivariate predictors.,,"Cui Y, Liu B, Luo S, Zhen X, Fan M, Liu T, Zhu W, Park M, Jiang T, Jin JS, ",100-500
10.1038/bjc.2011.29,21326242.0,PMC3048216,2011.0,124,Different miRNA signatures of oral and pharyngeal squamous cell carcinomas: a prospective translational study.,,"Lajer CB, Nielsen FC, Friis-Hansen L, Norrild B, Borup R, Garnæs E, Rossing M, Specht L, Therkildsen MH, Nauntofte B, Dabelsteen S, von Buchwald C",100-500
10.1073/pnas.1004056107,20534572.0,PMC2890454,2010.0,124,Single cell trapping and DNA damage analysis using microwell arrays.,,"Wood DK, Weingeist DM, Bhatia SN, Engelward BP",100-500
10.2202/1557-4679.1203,20305706.0,PMC2836213,2010.0,124,An introduction to causal inference.,,Pearl J,100-500
10.1073/pnas.0802127105,18794529.0,PMC2567500,2008.0,124,Age-related changes in midbrain dopaminergic regulation of the human reward system.,,"Dreher JC, Meyer-Lindenberg A, Kohn P, Berman KF",100-500
10.1021/pr800127y,18505281.0,PMC2667385,2008.0,124,Rapid and accurate peptide identification from tandem mass spectra.,,"Park CY, Klammer AA, Käll L, MacCoss MJ, Noble WS",100-500
10.1002/hbm.20274,16779798.0,PMC6871333,2007.0,124,Separate brain regions code for salience vs. valence during reward prediction in humans.,,"Jensen J, Smith AJ, Willeit M, Crawley AP, Mikulis DJ, Vitcu I, Kapur S",100-500
10.1128/jcm.43.11.5753-5759.2005,16272513.0,PMC1287835,2005.0,124,Microbial risk indicators of early childhood caries.,,"Corby PM, Lyons-Weiler J, Bretz WA, Hart TC, Aas JA, Boumenna T, Goss J, Corby AL, Junior HM, Weyant RJ, Paster BJ",100-500
10.1371/journal.pcbi.0010025,16110342.0,PMC1187862,2005.0,124,Prediction of transcriptional terminators in Bacillus subtilis and related species.,,"de Hoon MJ, Makita Y, Nakai K, Miyano S",100-500
10.1038/s41586-023-06555-x,37704728.0,PMC10550819,2023.0,123,A foundation model for generalizable disease detection from retinal images.,,"Zhou Y, Chia MA, Wagner SK, Ayhan MS, Williamson DJ, Struyven RR, Liu T, Xu M, Lozano MG, Woodward-Court P, Kihara Y, , Altmann A, Lee AY, Topol EJ, Denniston AK, Alexander DC, Keane PA",100-500
10.1186/s13054-023-04380-2,36841840.0,PMC9960412,2023.0,123,Can artificial intelligence help for scientific writing?,,"Salvagno M, Taccone FS, Gerli AG",100-500
10.1016/j.media.2022.102680,36481607.0,PMC10631490,2023.0,123,The Liver Tumor Segmentation Benchmark (LiTS).,,"Bilic P, Christ P, Li HB, Vorontsov E, Ben-Cohen A, Kaissis G, Szeskin A, Jacobs C, Mamani GEH, Chartrand G, Lohöfer F, Holch JW, Sommer W, Hofmann F, Hostettler A, Lev-Cohain N, Drozdzal M, Amitai MM, Vivanti R, Sosna J, Ezhov I, Sekuboyina A, Navarro F, Kofler F, Paetzold JC, Shit S, Hu X, Lipková J, Rempfler M, Piraud M, Kirschke J, Wiestler B, Zhang Z, Hülsemeyer C, Beetz M, Ettlinger F, Antonelli M, Bae W, Bellver M, Bi L, Chen H, Chlebus G, Dam EB, Dou Q, Fu CW, Georgescu B, Giró-I-Nieto X, Gruen F, Han X, Heng PA, Hesser J, Moltz JH, Igel C, Isensee F, Jäger P, Jia F, Kaluva KC, Khened M, Kim I, Kim JH, Kim S, Kohl S, Konopczynski T, Kori A, Krishnamurthi G, Li F, Li H, Li J, Li X, Lowengrub J, Ma J, Maier-Hein K, Maninis KK, Meine H, Merhof D, Pai A, Perslev M, Petersen J, Pont-Tuset J, Qi J, Qi X, Rippel O, Roth K, Sarasua I, Schenk A, Shen Z, Torres J, Wachinger C, Wang C, Weninger L, Wu J, Xu D, Yang X, Yu SC, Yuan Y, Yue M, Zhang L, Cardoso J, Bakas S, Braren R, Heinemann V, Pal C, Tang A, Kadoury S, Soler L, van Ginneken B, Greenspan H, Joskowicz L, Menze B",100-500
10.1002/anie.202205735,36103607.0,PMC9826355,2022.0,123,Best-Practice DFT Protocols for Basic Molecular Computational Chemistry.,,"Bursch M, Mewes JM, Hansen A, Grimme S",100-500
10.1038/s41564-021-01030-7,35087227.0,PMC8813618,2022.0,123,Multi-kingdom microbiota analyses identify bacterial-fungal interactions and biomarkers of colorectal cancer across cohorts.,,"Liu NN, Jiao N, Tan JC, Wang Z, Wu D, Wang AJ, Chen J, Tao L, Zhou C, Fang W, Cheong IH, Pan W, Liao W, Kozlakidis Z, Heeschen C, Moore GG, Zhu L, Chen X, Zhang G, Zhu R, Wang H",100-500
10.1038/s41523-021-00346-1,34853355.0,PMC8636568,2021.0,123,The tale of TILs in breast cancer: A report from The International Immuno-Oncology Biomarker Working Group.,,"El Bairi K, Haynes HR, Blackley E, Fineberg S, Shear J, Turner S, de Freitas JR, Sur D, Amendola LC, Gharib M, Kallala A, Arun I, Azmoudeh-Ardalan F, Fujimoto L, Sua LF, Liu SW, Lien HC, Kirtani P, Balancin M, El Attar H, Guleria P, Yang W, Shash E, Chen IC, Bautista V, Do Prado Moura JF, Rapoport BL, Castaneda C, Spengler E, Acosta-Haab G, Frahm I, Sanchez J, Castillo M, Bouchmaa N, Md Zin RR, Shui R, Onyuma T, Yang W, Husain Z, Willard-Gallo K, Coosemans A, Perez EA, Provenzano E, Ericsson PG, Richardet E, Mehrotra R, Sarancone S, Ehinger A, Rimm DL, Bartlett JMS, Viale G, Denkert C, Hida AI, Sotiriou C, Loibl S, Hewitt SM, Badve S, Symmans WF, Kim RS, Pruneri G, Goel S, Francis PA, Inurrigarro G, Yamaguchi R, Garcia-Rivello H, Horlings H, Afqir S, Salgado R, Adams S, Kok M, Dieci MV, Michiels S, Demaria S, Loi S, ",100-500
10.1016/j.cell.2021.09.014,34597583.0,PMC8526411,2021.0,123,Atlas of clinically distinct cell states and ecosystems across human solid tumors.,,"Luca BA, Steen CB, Matusiak M, Azizi A, Varma S, Zhu C, Przybyl J, Espín-Pérez A, Diehn M, Alizadeh AA, van de Rijn M, Gentles AJ, Newman AM",100-500
10.1016/j.ygeno.2021.05.006,34004284.0,PMC8123493,2021.0,123,"Vaccine-escape and fast-growing mutations in the United Kingdom, the United States, Singapore, Spain, India, and other COVID-19-devastated countries.",,"Wang R, Chen J, Gao K, Wei GW",100-500
10.3389/fimmu.2021.672356,33936118.0,PMC8085349,2021.0,123,Neoantigen: A New Breakthrough in Tumor Immunotherapy.,,"Zhang Z, Lu M, Qin Y, Gao W, Tao L, Su W, Zhong J",100-500
